[I 2025-03-20 22:40:49,383] Trial 33 finished with value: 0.8905769050121306 and parameters: {'n_units_l0': 99, 'dropout_l0': 0.20400330475214135, 'n_units_l1': 61, 'dropout_l1': 0.2726236399288127, 'learning_rate': 2.7762165883353826e-05}. Best is trial 29 with value: 0.8992692351341247.
[I 2025-03-20 22:41:09,723] Trial 34 finished with value: 0.8925384819507598 and parameters: {'n_units_l0': 98, 'dropout_l0': 0.23756785243169457, 'n_units_l1': 59, 'dropout_l1': 0.34247533484633913, 'learning_rate': 2.441972909522031e-05}. Best is trial 29 with value: 0.8992692351341247.
[I 2025-03-20 22:41:29,694] Trial 35 finished with value: 0.8889615476131438 and parameters: {'n_units_l0': 104, 'dropout_l0': 0.2010312975134394, 'n_units_l1': 50, 'dropout_l1': 0.2904666417420774, 'learning_rate': 3.2401336591560095e-05}. Best is trial 29 with value: 0.8992692351341247.
[I 2025-03-20 22:41:43,002] Trial 36 finished with value: 0.8841923296451568 and parameters: {'n_units_l0': 101, 'dropout_l0': 0.2585679021153742, 'n_units_l1': 55, 'dropout_l1': 0.2562474984165744, 'learning_rate': 2.2910841509554804e-05}. Best is trial 29 with value: 0.8992692351341247.
[I 2025-03-20 22:41:56,927] Trial 37 finished with value: 0.8776538372039795 and parameters: {'n_units_l0': 100, 'dropout_l0': 0.22370345919939583, 'n_units_l1': 63, 'dropout_l1': 0.279144167886122, 'learning_rate': 1.931693742142618e-05}. Best is trial 29 with value: 0.8992692351341247.
[I 2025-03-20 22:42:05,834] Trial 38 finished with value: 0.8811538338661193 and parameters: {'n_units_l0': 70, 'dropout_l0': 0.24239902434384145, 'n_units_l1': 65, 'dropout_l1': 0.25147903499515256, 'learning_rate': 3.3719728902993024e-05}. Best is trial 29 with value: 0.8992692351341247.
[I 2025-03-20 22:42:19,772] Trial 39 finished with value: 0.8687692046165465 and parameters: {'n_units_l0': 105, 'dropout_l0': 0.2738416805065772, 'n_units_l1': 57, 'dropout_l1': 0.3773541078822973, 'learning_rate': 1.6215830751176685e-05}. Best is trial 29 with value: 0.8992692351341247.
[I 2025-03-20 22:42:30,644] Trial 40 finished with value: 0.8874230861663819 and parameters: {'n_units_l0': 96, 'dropout_l0': 0.24934361812722616, 'n_units_l1': 53, 'dropout_l1': 0.2997150097864032, 'learning_rate': 2.5657679372364445e-05}. Best is trial 29 with value: 0.8992692351341247.
[I 2025-03-20 22:42:36,762] Trial 41 pruned. Trial was pruned at epoch 10.
[I 2025-03-20 22:42:46,000] Trial 42 finished with value: 0.8579230546951293 and parameters: {'n_units_l0': 94, 'dropout_l0': 0.2379073631230238, 'n_units_l1': 59, 'dropout_l1': 0.35471852553359295, 'learning_rate': 3.0335591303210622e-05}. Best is trial 29 with value: 0.8992692351341247.
